mode,invocation_id,runtime_sec,context_load_sec,library_setup_sec,compute_sec,start_wall_time,end_wall_time,checksum,completion_sec,workers
L3,76,0.009114697999848431,0.0,0.0,0.006983713000408898,1781386904.204568,1781386904.2136846,0.031622776601651914,3.331638813018799,2
L3,77,0.0033402340000066033,0.0,0.0,0.0012474550003389595,1781386904.262513,1781386904.265855,0.03162277660165256,3.3838093280792236,2
L3,78,0.010068188999866834,0.0,0.0,0.0012514889999692969,1781386904.3318312,1781386904.3419013,0.03162277660165201,3.459855556488037,2
L3,79,0.0036624740000661404,0.0,0.0,0.0015063499999996566,1781386904.3105721,1781386904.314236,0.031622776601652185,3.432190179824829,2
L3,80,0.011731316999885166,0.0,0.0,0.008209216000068409,1781386904.3701599,1781386904.3818936,0.03162277660165191,3.499847888946533,2
L3,81,0.023767397000028723,0.0,0.0,0.0018123129998457443,1781386904.4426715,1781386904.4664407,0.03162277660165228,3.584394931793213,2
L3,82,0.003933379000045534,0.0,0.0,0.0013849519996256276,1781386904.4285836,1781386904.432519,0.03162277660165166,3.550473213195801,2
L3,83,0.07258874100034518,0.0,0.0,0.060426991999975144,1781386904.5085437,1781386904.581135,0.03162277660165222,3.699089288711548,2
L3,84,0.011338073999922926,0.0,0.0,0.008934144999784621,1781386904.5505207,1781386904.5618603,0.03162277660165221,3.679814577102661,2
L3,85,0.012383865999709087,0.0,0.0,0.0014175159999467724,1781386904.6338234,1781386904.6462097,0.03162277660165259,3.7641639709472656,2
L3,86,0.0043846270000358345,0.0,0.0,0.001334502000190696,1781386904.6686363,1781386904.673023,0.03162277660165267,3.7909772396087646,2
L3,87,0.005658264999965468,0.0,0.0,0.0033908409996001865,1781386904.744021,1781386904.749681,0.03162277660165226,3.8676352500915527,2
L3,88,0.016288316000100167,0.0,0.0,0.0012682139999924402,1781386904.777508,1781386904.7937982,0.03162277660165186,3.911752462387085,2
L3,89,0.0054926530001466745,0.0,0.0,0.0033986839998760843,1781386904.796671,1781386904.8021653,0.03162277660165219,3.920119524002075,2
L3,90,0.011807712000063475,0.0,0.0,0.0012050489999637648,1781386904.8819609,1781386904.8937705,0.031622776601652365,4.0117247104644775,2
L3,91,0.005267543999707414,0.0,0.0,0.0028773929998351377,1781386904.8802989,1781386904.885568,0.03162277660165197,4.003522157669067,2
L3,92,0.0035384269999667595,0.0,0.0,0.0013276660001793061,1781386904.93459,1781386904.9381306,0.03162277660165211,4.056084871292114,2
L3,93,0.008715086999927735,0.0,0.0,0.0012183750000076543,1781386905.0010927,1781386905.0098097,0.03162277660165246,4.127763986587524,2
L3,94,0.008485458999984985,0.0,0.0,0.006209361999935936,1781386904.9852445,1781386904.9937317,0.03162277660165221,4.1116859912872314,2
L3,95,0.010257959999762534,0.0,0.0,0.008082711000042764,1781386905.043428,1781386905.0536878,0.03162277660165204,4.171642065048218,2
L3,96,0.009619209999982559,0.0,0.0,0.0012704480000138574,1781386905.1123364,1781386905.1219578,0.03162277660165222,4.239912033081055,2
L3,97,0.003541889999723935,0.0,0.0,0.0013376070000958862,1781386905.0995388,1781386905.1030824,0.031622776601652205,4.221036672592163,2
L3,98,0.01157889099977183,0.0,0.0,0.009328150000328606,1781386905.1542225,1781386905.1658034,0.03162277660165241,4.28375768661499,2
L3,99,0.003542060999734531,0.0,0.0,0.0013287140000102227,1781386905.203503,1781386905.207047,0.031622776601652414,4.325001239776611,2
